store_name,store_city,store_location,product_name,product_category,current_stock,forecasted_units_next_7_days,safety_stock,reorder_point,needs_restock,recommended_restock_quantity,days_of_inventory_remaining,unit_margin,priority_score,priority_band,latest_stock_status,out_of_stock_flag,restock_risk_flag,store_key,product_key,product_id,store_id,demand_model_used
Maven Toys Monterrey 3,Monterrey,Airport,Animal Figures,Toys,16,6.288021524425241,1.2576043048850483,7.545625829310289,False,0,17.811643863645553,3.0,0.0,Low,NORMAL_STOCK,0,0,33,2,2,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Barrel O' Slime,Art & Crafts,21,14.46999941169269,2.893999882338538,17.363999294031228,False,0,10.158949963827542,2.0,0.0,Low,NORMAL_STOCK,0,0,33,3,3,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Chutes & Ladders,Games,15,3.2083624410836804,0.6416724882167362,3.8500349293004166,False,0,32.72697581029356,3.0,0.0,Low,NORMAL_STOCK,0,0,33,4,4,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Classic Dominoes,Games,7,3.8525779171376113,0.7705155834275224,4.623093500565133,False,0,12.718756389593288,2.0,0.0,Low,LOW_STOCK,0,1,33,5,5,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Dart Gun,Sports & Outdoors,4,1.5697679485735103,0.3139535897147021,1.8837215382882124,False,0,17.837031279332937,4.0,0.0,Low,LOW_STOCK,0,1,33,7,7,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Deck Of Cards,Games,66,30.985359111619356,6.197071822323871,37.18243093394323,False,0,14.910267727920322,3.0,0.0,Low,HIGH_STOCK,0,0,33,8,8,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Dinosaur Figures,Toys,12,6.657008724769686,1.3314017449539373,7.988410469723624,False,0,12.618279992250747,4.0,0.0,Low,NORMAL_STOCK,0,0,33,10,10,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Foam Disk Launcher,Sports & Outdoors,17,9.368533196360415,1.8737066392720831,11.242239835632498,False,0,12.702095141876676,3.0,0.0,Low,NORMAL_STOCK,0,0,33,12,12,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Jenga,Games,5,0.5384423751040903,0.10768847502081808,0.6461308501249083,False,0,65.0023133733371,7.0,0.0,Low,LOW_STOCK,0,1,33,16,16,33,fallback_product_average_per_active_store
Maven Toys Monterrey 3,Monterrey,Airport,Magic Sand,Art & Crafts,61,14.996003087789871,2.9992006175579746,17.995203705347848,False,0,28.474253939549687,2.0,0.0,Low,HIGH_STOCK,0,0,33,19,19,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Mini Basketball Hoop,Sports & Outdoors,11,0.5881716292202204,0.11763432584404408,0.7058059550642645,False,0,130.9141688831272,16.0,0.0,Low,NORMAL_STOCK,0,0,33,20,20,33,fallback_product_average_per_active_store
Maven Toys Monterrey 3,Monterrey,Airport,Mini Ping Pong Set,Sports & Outdoors,13,10.791782877169156,2.158356575433831,12.950139452602988,False,0,8.43234162841781,3.0,0.0,Low,NORMAL_STOCK,0,0,33,21,21,33,fallback_product_average_per_active_store
Maven Toys Monterrey 3,Monterrey,Airport,Monopoly,Games,5,1.9472340159336297,0.389446803186726,2.336680819120356,False,0,17.974213532428838,6.0,0.0,Low,LOW_STOCK,0,1,33,22,22,33,fallback_product_average_per_active_store
Maven Toys Monterrey 3,Monterrey,Airport,Mr. Potatohead,Toys,22,7.33923770551298,1.4678475411025962,8.807085246615577,False,0,20.983105627485067,5.0,0.0,Low,NORMAL_STOCK,0,0,33,23,23,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Nerf Gun,Sports & Outdoors,27,11.82772916518799,2.365545833037598,14.193274998225586,False,0,15.979398696097556,5.0,0.0,Low,NORMAL_STOCK,0,0,33,24,24,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Playdoh Can,Art & Crafts,57,34.53379479392434,6.906758958784869,41.440553752709214,False,0,11.553899662083982,1.0,0.0,Low,HIGH_STOCK,0,0,33,25,25,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Playdoh Playset,Art & Crafts,5,3.950954326743674,0.7901908653487348,4.741145192092409,False,0,8.858619236139475,4.0,0.0,Low,LOW_STOCK,0,1,33,26,26,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Plush Pony,Toys,9,0.9472015285823908,0.18944030571647819,1.1366418342988691,False,0,66.51171698834526,11.0,0.0,Low,LOW_STOCK,0,1,33,29,29,33,fallback_product_average_per_active_store
Maven Toys Monterrey 3,Monterrey,Airport,Rubik's Cube,Games,39,5.512606939708466,1.102521387941693,6.615128327650159,False,0,49.5228488056211,2.0,0.0,Low,NORMAL_STOCK,0,0,33,30,30,33,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 3,Monterrey,Airport,Supersoaker Water Gun,Sports & Outdoors,15,1.0627248687201425,0.2125449737440285,1.275269842464171,False,0,98.80261871207858,3.0,0.0,Low,NORMAL_STOCK,0,0,33,32,32,33,fallback_product_average_per_active_store
Maven Toys Monterrey 3,Monterrey,Airport,Teddy Bear,Toys,9,1.3287515464376476,0.2657503092875295,1.594501855725177,False,0,47.41292694552383,2.0,0.0,Low,LOW_STOCK,0,1,33,33,33,33,fallback_product_average_per_active_store
Maven Toys Monterrey 3,Monterrey,Airport,Toy Robot,Electronics,14,2.290387136558472,0.45807742731169443,2.7484645638701664,False,0,42.787526368688255,5.0,0.0,Low,NORMAL_STOCK,0,0,33,34,34,33,fallback_product_average_per_active_store
Maven Toys Monterrey 3,Monterrey,Airport,Uno Card Game,Games,18,1.311458801956204,0.2622917603912408,1.5737505623474446,False,0,96.07621666197622,4.0,0.0,Low,NORMAL_STOCK,0,0,33,35,35,33,fallback_product_average_per_active_store
Maven Toys Villahermosa 1,Villahermosa,Downtown,Animal Figures,Toys,25,10.178641833453783,2.0357283666907566,12.21437020014454,False,0,17.192863533603635,3.0,0.0,Low,NORMAL_STOCK,0,0,34,2,2,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Chutes & Ladders,Games,15,1.530701325523938,0.3061402651047876,1.8368415906287254,False,0,68.5960077574637,3.0,0.0,Low,NORMAL_STOCK,0,0,34,4,4,34,fallback_product_average_per_active_store
Maven Toys Villahermosa 1,Villahermosa,Downtown,Classic Dominoes,Games,7,1.4524258894715758,0.29048517789431516,1.742911067365891,False,0,33.73666109589059,2.0,0.0,Low,LOW_STOCK,0,1,34,5,5,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Colorbuds,Electronics,24,3.351731445847019,0.6703462891694039,4.022077735016422,False,0,50.12334750391811,8.0,0.0,Low,NORMAL_STOCK,0,0,34,6,6,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Dart Gun,Sports & Outdoors,5,3.4193713687059697,0.683874273741194,4.103245642447163,False,0,10.235799574249063,4.0,0.0,Low,LOW_STOCK,0,1,34,7,7,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Deck Of Cards,Games,68,12.016756751449186,2.4033513502898374,14.420108101739023,False,0,39.61135353285701,3.0,0.0,Low,HIGH_STOCK,0,0,34,8,8,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Dinosaur Figures,Toys,57,9.64235163770459,1.9284703275409179,11.570821965245507,False,0,41.379947028667374,4.0,0.0,Low,HIGH_STOCK,0,0,34,10,10,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Etch A Sketch,Art & Crafts,18,2.938819693426961,0.5877639386853922,3.526583632112353,False,0,42.87435540254982,10.0,0.0,Low,NORMAL_STOCK,0,0,34,11,11,34,fallback_product_average_per_active_store
Maven Toys Villahermosa 1,Villahermosa,Downtown,Foam Disk Launcher,Sports & Outdoors,6,4.35028756083822,0.870057512167644,5.2203450730058645,False,0,9.654534191736827,3.0,0.0,Low,LOW_STOCK,0,1,34,12,12,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Jenga,Games,7,2.28154703812986,0.456309407625972,2.737856445755832,False,0,21.47665561178364,7.0,0.0,Low,LOW_STOCK,0,1,34,16,16,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Kids Makeup Kit,Art & Crafts,19,3.5165101449951512,0.7033020289990303,4.219812173994182,False,0,37.82158859666346,6.0,0.0,Low,NORMAL_STOCK,0,0,34,17,17,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Mini Basketball Hoop,Sports & Outdoors,17,0.5881716292202204,0.11763432584404408,0.7058059550642645,False,0,202.32189736483295,16.0,0.0,Low,NORMAL_STOCK,0,0,34,20,20,34,fallback_product_average_per_active_store
Maven Toys Villahermosa 1,Villahermosa,Downtown,Mini Ping Pong Set,Sports & Outdoors,22,4.563914927025872,0.9127829854051743,5.476697912431046,False,0,33.7429602572272,3.0,0.0,Low,NORMAL_STOCK,0,0,34,21,21,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Monopoly,Games,15,1.9472340159336297,0.389446803186726,2.336680819120356,False,0,53.92264059728652,6.0,0.0,Low,NORMAL_STOCK,0,0,34,22,22,34,fallback_product_average_per_active_store
Maven Toys Villahermosa 1,Villahermosa,Downtown,Mr. Potatohead,Toys,13,1.7502876315474,0.35005752630948006,2.1003451578568804,False,0,51.99145463854328,5.0,0.0,Low,NORMAL_STOCK,0,0,34,23,23,34,fallback_product_average_per_active_store
Maven Toys Villahermosa 1,Villahermosa,Downtown,Nerf Gun,Sports & Outdoors,28,8.598568089909287,1.7197136179818575,10.318281707891146,False,0,22.79449298424614,5.0,0.0,Low,NORMAL_STOCK,0,0,34,24,24,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Playdoh Can,Art & Crafts,131,57.78805708090145,11.557611416180292,69.34566849708175,False,0,15.86833069532393,1.0,0.0,Low,HIGH_STOCK,0,0,34,25,25,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Playdoh Playset,Art & Crafts,3,1.322334613317683,0.2644669226635366,1.5868015359812195,False,0,15.881003029416183,4.0,0.0,Low,LOW_STOCK,0,1,34,26,26,34,fallback_product_average_per_active_store
Maven Toys Villahermosa 1,Villahermosa,Downtown,Playdoh Toolkit,Art & Crafts,12,1.1935680101133597,0.23871360202267194,1.4322816121360316,False,0,70.37722131311315,1.0,0.0,Low,NORMAL_STOCK,0,0,34,27,27,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Plush Pony,Toys,3,0.9472015285823908,0.18944030571647819,1.1366418342988691,False,0,22.17057232944842,11.0,0.0,Low,LOW_STOCK,0,1,34,29,29,34,fallback_product_average_per_active_store
Maven Toys Villahermosa 1,Villahermosa,Downtown,Rubik's Cube,Games,53,9.708094654613957,1.9416189309227914,11.649713585536748,False,0,38.215531800946664,2.0,0.0,Low,HIGH_STOCK,0,0,34,30,30,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Splash Balls,Sports & Outdoors,30,12.764251208381642,2.5528502416763286,15.31710145005797,False,0,16.452198924297537,1.0,0.0,Low,NORMAL_STOCK,0,0,34,31,31,34,product_store_holt_winters_weekly_additive
Maven Toys Villahermosa 1,Villahermosa,Downtown,Supersoaker Water Gun,Sports & Outdoors,19,1.0627248687201425,0.2125449737440285,1.275269842464171,False,0,125.1499837019662,3.0,0.0,Low,NORMAL_STOCK,0,0,34,32,32,34,fallback_product_average_per_active_store
Maven Toys Villahermosa 1,Villahermosa,Downtown,Teddy Bear,Toys,9,1.3287515464376476,0.2657503092875295,1.594501855725177,False,0,47.41292694552383,2.0,0.0,Low,LOW_STOCK,0,1,34,33,33,34,fallback_product_average_per_active_store
Maven Toys Villahermosa 1,Villahermosa,Downtown,Toy Robot,Electronics,17,2.290387136558472,0.45807742731169443,2.7484645638701664,False,0,51.95628201912145,5.0,0.0,Low,NORMAL_STOCK,0,0,34,34,34,34,fallback_product_average_per_active_store
Maven Toys Villahermosa 1,Villahermosa,Downtown,Uno Card Game,Games,20,1.311458801956204,0.2622917603912408,1.5737505623474446,False,0,106.75135184664023,4.0,0.0,Low,NORMAL_STOCK,0,0,34,35,35,34,fallback_product_average_per_active_store
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Animal Figures,Toys,37,6.729593851299343,1.3459187702598687,8.075512621559213,False,0,38.48672085165921,3.0,0.0,Low,NORMAL_STOCK,0,0,35,2,2,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Colorbuds,Electronics,31,13.350352792552837,2.6700705585105675,16.020423351063403,False,0,16.254252106434826,8.0,0.0,Low,NORMAL_STOCK,0,0,35,6,6,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Dart Gun,Sports & Outdoors,10,2.782808429896305,0.556561685979261,3.3393701158755658,False,0,25.154444426707588,4.0,0.0,Low,LOW_STOCK,0,1,35,7,7,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Deck Of Cards,Games,77,20.01641869465973,4.0032837389319464,24.019702433591675,False,0,26.927893956564876,3.0,0.0,Low,HIGH_STOCK,0,0,35,8,8,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Dinosaur Figures,Toys,86,11.083005355813755,2.216601071162751,13.299606426976506,False,0,54.317396831736794,4.0,0.0,Low,HIGH_STOCK,0,0,35,10,10,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Etch A Sketch,Art & Crafts,8,2.938819693426961,0.5877639386853922,3.526583632112353,False,0,19.055269067799916,10.0,0.0,Low,LOW_STOCK,0,1,35,11,11,35,fallback_product_average_per_active_store
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Foam Disk Launcher,Sports & Outdoors,15,2.819678113196568,0.5639356226393136,3.3836137358358815,False,0,37.23829309047098,3.0,0.0,Low,NORMAL_STOCK,0,0,35,12,12,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Gamer Headphones,Electronics,3,1.3503294560722936,0.27006589121445873,1.6203953472867523,False,0,15.551760280104345,6.0,0.0,Low,LOW_STOCK,0,1,35,13,13,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Glass Marbles,Games,38,4.475127365348379,0.8950254730696758,5.370152838418054,False,0,59.43964903874697,5.0,0.0,Low,NORMAL_STOCK,0,0,35,14,14,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Kids Makeup Kit,Art & Crafts,10,1.7194642090714929,0.3438928418142986,2.0633570508857915,False,0,40.710355953148834,6.0,0.0,Low,LOW_STOCK,0,1,35,17,17,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Mini Ping Pong Set,Sports & Outdoors,6,1.870569555552612,0.37411391111052245,2.2446834666631346,False,0,22.453054405449347,3.0,0.0,Low,LOW_STOCK,0,1,35,21,21,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Mr. Potatohead,Toys,5,3.3548420428953487,0.6709684085790698,4.025810451474419,False,0,10.43268194224541,5.0,0.0,Low,LOW_STOCK,0,1,35,23,23,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Nerf Gun,Sports & Outdoors,44,6.147470129289998,1.2294940258579996,7.376964155147997,False,0,50.101910789694635,5.0,0.0,Low,NORMAL_STOCK,0,0,35,24,24,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Playdoh Playset,Art & Crafts,5,1.322334613317683,0.2644669226635366,1.5868015359812195,False,0,26.468338382360304,4.0,0.0,Low,LOW_STOCK,0,1,35,26,26,35,fallback_product_average_per_active_store
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Playdoh Toolkit,Art & Crafts,16,3.152570662522648,0.6305141325045297,3.783084795027178,False,0,35.52656291941098,1.0,0.0,Low,NORMAL_STOCK,0,0,35,27,27,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Playfoam,Art & Crafts,20,14.616762230234288,2.9233524460468576,17.540114676281146,False,0,9.578044562455469,7.0,0.0,Low,NORMAL_STOCK,0,0,35,28,28,35,fallback_product_average_per_active_store
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Plush Pony,Toys,11,0.9472015285823908,0.18944030571647819,1.1366418342988691,False,0,81.29209854131086,11.0,0.0,Low,NORMAL_STOCK,0,0,35,29,29,35,fallback_product_average_per_active_store
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Rubik's Cube,Games,10,4.62862064776504,0.925724129553008,5.554344777318048,False,0,15.123295972375693,2.0,0.0,Low,LOW_STOCK,0,1,35,30,30,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Splash Balls,Sports & Outdoors,74,7.292220767050851,1.4584441534101702,8.750664920461022,False,0,71.03460201596333,1.0,0.0,Low,HIGH_STOCK,0,0,35,31,31,35,product_store_holt_winters_weekly_additive
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Supersoaker Water Gun,Sports & Outdoors,20,1.0627248687201425,0.2125449737440285,1.275269842464171,False,0,131.7368249494381,3.0,0.0,Low,NORMAL_STOCK,0,0,35,32,32,35,fallback_product_average_per_active_store
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Teddy Bear,Toys,14,1.3287515464376476,0.2657503092875295,1.594501855725177,False,0,73.75344191525929,2.0,0.0,Low,NORMAL_STOCK,0,0,35,33,33,35,fallback_product_average_per_active_store
Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Toy Robot,Electronics,9,1.761814281113704,0.35236285622274083,2.114177137336445,False,0,35.7585931022057,5.0,0.0,Low,LOW_STOCK,0,1,35,34,34,35,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Animal Figures,Toys,26,8.462006394054537,1.6924012788109075,10.154407672865444,False,0,21.507901498145216,3.0,0.0,Low,NORMAL_STOCK,0,0,36,2,2,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Barrel O' Slime,Art & Crafts,26,2.752487721603777,0.5504975443207555,3.3029852659245327,False,0,66.12200249669236,2.0,0.0,Low,NORMAL_STOCK,0,0,36,3,3,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Colorbuds,Electronics,27,10.332188000846468,2.066437600169294,12.398625601015762,False,0,18.292350079626512,8.0,0.0,Low,NORMAL_STOCK,0,0,36,6,6,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Dart Gun,Sports & Outdoors,15,3.5276190152166462,0.7055238030433293,4.233142818259975,False,0,29.76511906389968,4.0,0.0,Low,NORMAL_STOCK,0,0,36,7,7,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Deck Of Cards,Games,58,26.26102846000453,5.252205692000906,31.513234152005435,False,0,15.460171356896279,3.0,0.0,Low,HIGH_STOCK,0,0,36,8,8,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Dino Egg,Toys,19,5.292702378781546,1.0585404757563093,6.351242854537855,False,0,25.12893990283626,1.0,0.0,Low,NORMAL_STOCK,0,0,36,9,9,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Dinosaur Figures,Toys,33,13.644198940251652,2.7288397880503306,16.37303872830198,False,0,16.93027205272774,4.0,0.0,Low,NORMAL_STOCK,0,0,36,10,10,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Gamer Headphones,Electronics,18,12.089905140635963,2.4179810281271927,14.507886168763156,False,0,10.42191799971162,6.0,0.0,Low,NORMAL_STOCK,0,0,36,13,13,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Glass Marbles,Games,110,3.5116738921880617,0.7023347784376124,4.214008670625674,False,0,219.26865182809632,5.0,0.0,Low,HIGH_STOCK,0,0,36,14,14,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Jenga,Games,7,4.567419245803259,0.9134838491606518,5.48090309496391,False,0,10.728159024381943,7.0,0.0,Low,LOW_STOCK,0,1,36,16,16,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Kids Makeup Kit,Art & Crafts,12,2.8301663944939777,0.5660332788987955,3.3961996733927733,False,0,29.680233700541436,6.0,0.0,Low,NORMAL_STOCK,0,0,36,17,17,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Magic Sand,Art & Crafts,28,7.401842018810349,1.48036840376207,8.882210422572419,False,0,26.479895072321717,2.0,0.0,Low,NORMAL_STOCK,0,0,36,19,19,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Mini Basketball Hoop,Sports & Outdoors,2,0.5881716292202204,0.11763432584404408,0.7058059550642645,False,0,23.80257616056858,16.0,0.0,Low,LOW_STOCK,0,1,36,20,20,36,fallback_product_average_per_active_store
Maven Toys Morelia 1,Morelia,Downtown,Mini Ping Pong Set,Sports & Outdoors,33,10.791782877169156,2.158356575433831,12.950139452602988,False,0,21.405174902906747,3.0,0.0,Low,NORMAL_STOCK,0,0,36,21,21,36,fallback_product_average_per_active_store
Maven Toys Morelia 1,Morelia,Downtown,Monopoly,Games,21,1.9472340159336297,0.389446803186726,2.336680819120356,False,0,75.49169683620113,6.0,0.0,Low,NORMAL_STOCK,0,0,36,22,22,36,fallback_product_average_per_active_store
Maven Toys Morelia 1,Morelia,Downtown,Mr. Potatohead,Toys,19,1.7502876315474,0.35005752630948006,2.1003451578568804,False,0,75.98751062556326,5.0,0.0,Low,NORMAL_STOCK,0,0,36,23,23,36,fallback_product_average_per_active_store
Maven Toys Morelia 1,Morelia,Downtown,Playdoh Can,Art & Crafts,125,10.299524167604796,2.0599048335209593,12.359429001125754,False,0,84.95538102159583,1.0,0.0,Low,HIGH_STOCK,0,0,36,25,25,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Playdoh Playset,Art & Crafts,7,1.1074150925199682,0.22148301850399366,1.3288981110239617,False,0,44.247184575115824,4.0,0.0,Low,LOW_STOCK,0,1,36,26,26,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Playdoh Toolkit,Art & Crafts,46,5.316400257641698,1.0632800515283396,6.379680309170038,False,0,60.567298246057184,1.0,0.0,Low,NORMAL_STOCK,0,0,36,27,27,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Plush Pony,Toys,14,0.9472015285823908,0.18944030571647819,1.1366418342988691,False,0,103.46267087075928,11.0,0.0,Low,NORMAL_STOCK,0,0,36,29,29,36,fallback_product_average_per_active_store
Maven Toys Morelia 1,Morelia,Downtown,Rubik's Cube,Games,15,7.696598547027735,1.539319709405547,9.235918256433282,False,0,13.64239012317315,2.0,0.0,Low,NORMAL_STOCK,0,0,36,30,30,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Supersoaker Water Gun,Sports & Outdoors,7,1.0627248687201425,0.2125449737440285,1.275269842464171,False,0,46.10788873230334,3.0,0.0,Low,LOW_STOCK,0,1,36,32,32,36,fallback_product_average_per_active_store
Maven Toys Morelia 1,Morelia,Downtown,Teddy Bear,Toys,21,1.6408666310031652,0.32817332620063305,1.9690399572037982,False,0,89.58680566873959,2.0,0.0,Low,NORMAL_STOCK,0,0,36,33,33,36,product_store_holt_winters_weekly_additive
Maven Toys Morelia 1,Morelia,Downtown,Uno Card Game,Games,12,1.311458801956204,0.2622917603912408,1.5737505623474446,False,0,64.05081110798415,4.0,0.0,Low,NORMAL_STOCK,0,0,36,35,35,36,fallback_product_average_per_active_store
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Action Figure,Toys,23,17.62332296889393,3.524664593778786,21.147987562672718,False,0,9.135621033795571,6.0,0.0,Low,NORMAL_STOCK,0,0,37,1,1,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Chutes & Ladders,Games,4,1.530701325523938,0.3061402651047876,1.8368415906287254,False,0,18.29226873532365,3.0,0.0,Low,LOW_STOCK,0,1,37,4,4,37,fallback_product_average_per_active_store
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Colorbuds,Electronics,17,10.9413199052537,2.18826398105074,13.12958388630444,False,0,10.87620150315317,8.0,0.0,Low,NORMAL_STOCK,0,0,37,6,6,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Dart Gun,Sports & Outdoors,16,6.803377263635544,1.3606754527271088,8.164052716362653,False,0,16.46241207269905,4.0,0.0,Low,NORMAL_STOCK,0,0,37,7,7,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Deck Of Cards,Games,129,12.113388660298966,2.4226777320597934,14.536066392358759,False,0,74.54561438778383,3.0,0.0,Low,HIGH_STOCK,0,0,37,8,8,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Dinosaur Figures,Toys,34,12.883150179672402,2.5766300359344805,15.459780215606882,False,0,18.473742576992294,4.0,0.0,Low,NORMAL_STOCK,0,0,37,10,10,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Foam Disk Launcher,Sports & Outdoors,11,6.556969844808517,1.3113939689617036,7.8683638137702205,False,0,11.7432292388785,3.0,0.0,Low,NORMAL_STOCK,0,0,37,12,12,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Gamer Headphones,Electronics,21,2.591374474253671,0.5182748948507342,3.1096493691044054,False,0,56.72665277076048,6.0,0.0,Low,NORMAL_STOCK,0,0,37,13,13,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Jenga,Games,6,1.915180888963417,0.3830361777926834,2.2982170667561004,False,0,21.93004339278485,7.0,0.0,Low,LOW_STOCK,0,1,37,16,16,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Magic Sand,Art & Crafts,69,32.925059858061104,6.5850119716122215,39.51007182967332,False,0,14.669677202781035,2.0,0.0,Low,HIGH_STOCK,0,0,37,19,19,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Mini Basketball Hoop,Sports & Outdoors,11,0.9321575784686572,0.18643151569373145,1.1185890941623886,False,0,82.60405941932599,16.0,0.0,Low,NORMAL_STOCK,0,0,37,20,20,37,product_store_holt_winters_weekly_additive
