latest_date,store_key,store_id,store_name,store_city,store_location,product_key,product_id,product_name,product_category,current_stock,latest_stock_status,out_of_stock_flag,restock_risk_flag,is_out_of_stock,is_restock_risk,unit_margin,product_margin
2023-09-10,39,39,Maven Toys Xalapa 2,Xalapa,Downtown,24,24,Nerf Gun,Sports & Outdoors,58,HIGH_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,39,39,Maven Toys Xalapa 2,Xalapa,Downtown,25,25,Playdoh Can,Art & Crafts,40,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-22,39,39,Maven Toys Xalapa 2,Xalapa,Downtown,26,26,Playdoh Playset,Art & Crafts,8,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-21,39,39,Maven Toys Xalapa 2,Xalapa,Downtown,27,27,Playdoh Toolkit,Art & Crafts,16,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-27,39,39,Maven Toys Xalapa 2,Xalapa,Downtown,28,28,Playfoam,Art & Crafts,0,OUT_OF_STOCK,1,1,1.0,1.0,7.0,7.0
2023-09-09,39,39,Maven Toys Xalapa 2,Xalapa,Downtown,29,29,Plush Pony,Toys,16,NORMAL_STOCK,0,0,0.0,0.0,11.0,11.0
2023-09-29,39,39,Maven Toys Xalapa 2,Xalapa,Downtown,30,30,Rubik's Cube,Games,19,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-30,39,39,Maven Toys Xalapa 2,Xalapa,Downtown,31,31,Splash Balls,Sports & Outdoors,15,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-08-19,39,39,Maven Toys Xalapa 2,Xalapa,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,5,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-08-10,39,39,Maven Toys Xalapa 2,Xalapa,Downtown,33,33,Teddy Bear,Toys,14,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-08-11,39,39,Maven Toys Xalapa 2,Xalapa,Downtown,34,34,Toy Robot,Electronics,4,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-27,40,40,Maven Toys Toluca 2,Toluca,Commercial,1,1,Action Figure,Toys,10,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-11,40,40,Maven Toys Toluca 2,Toluca,Commercial,2,2,Animal Figures,Toys,29,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-29,40,40,Maven Toys Toluca 2,Toluca,Commercial,3,3,Barrel O' Slime,Art & Crafts,9,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-02-22,40,40,Maven Toys Toluca 2,Toluca,Commercial,4,4,Chutes & Ladders,Games,0,unknown,1,1,0.0,0.0,3.0,3.0
2023-01-06,40,40,Maven Toys Toluca 2,Toluca,Commercial,5,5,Classic Dominoes,Games,0,unknown,1,1,0.0,0.0,2.0,2.0
2023-09-15,40,40,Maven Toys Toluca 2,Toluca,Commercial,6,6,Colorbuds,Electronics,29,NORMAL_STOCK,0,0,0.0,0.0,8.0,8.0
2023-08-30,40,40,Maven Toys Toluca 2,Toluca,Commercial,7,7,Dart Gun,Sports & Outdoors,4,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-30,40,40,Maven Toys Toluca 2,Toluca,Commercial,8,8,Deck Of Cards,Games,61,HIGH_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-29,40,40,Maven Toys Toluca 2,Toluca,Commercial,9,9,Dino Egg,Toys,11,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-29,40,40,Maven Toys Toluca 2,Toluca,Commercial,10,10,Dinosaur Figures,Toys,66,HIGH_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-28,40,40,Maven Toys Toluca 2,Toluca,Commercial,11,11,Etch A Sketch,Art & Crafts,10,LOW_STOCK,0,1,0.0,1.0,10.0,10.0
2023-08-24,40,40,Maven Toys Toluca 2,Toluca,Commercial,12,12,Foam Disk Launcher,Sports & Outdoors,2,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-13,40,40,Maven Toys Toluca 2,Toluca,Commercial,13,13,Gamer Headphones,Electronics,2,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-16,40,40,Maven Toys Toluca 2,Toluca,Commercial,14,14,Glass Marbles,Games,13,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-23,40,40,Maven Toys Toluca 2,Toluca,Commercial,15,15,Hot Wheels 5-Pack,Toys,1,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-08-07,40,40,Maven Toys Toluca 2,Toluca,Commercial,16,16,Jenga,Games,0,unknown,1,1,0.0,0.0,7.0,7.0
2023-09-07,40,40,Maven Toys Toluca 2,Toluca,Commercial,17,17,Kids Makeup Kit,Art & Crafts,19,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-20,40,40,Maven Toys Toluca 2,Toluca,Commercial,18,18,Lego Bricks,Toys,26,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,40,40,Maven Toys Toluca 2,Toluca,Commercial,19,19,Magic Sand,Art & Crafts,23,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2022-12-16,40,40,Maven Toys Toluca 2,Toluca,Commercial,20,20,Mini Basketball Hoop,Sports & Outdoors,0,unknown,1,1,0.0,0.0,16.0,16.0
2023-07-14,40,40,Maven Toys Toluca 2,Toluca,Commercial,21,21,Mini Ping Pong Set,Sports & Outdoors,10,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-01-27,40,40,Maven Toys Toluca 2,Toluca,Commercial,22,22,Monopoly,Games,0,unknown,1,1,0.0,0.0,6.0,6.0
2023-07-17,40,40,Maven Toys Toluca 2,Toluca,Commercial,23,23,Mr. Potatohead,Toys,10,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-29,40,40,Maven Toys Toluca 2,Toluca,Commercial,24,24,Nerf Gun,Sports & Outdoors,33,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-28,40,40,Maven Toys Toluca 2,Toluca,Commercial,25,25,Playdoh Can,Art & Crafts,13,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-08-03,40,40,Maven Toys Toluca 2,Toluca,Commercial,26,26,Playdoh Playset,Art & Crafts,4,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-07-23,40,40,Maven Toys Toluca 2,Toluca,Commercial,27,27,Playdoh Toolkit,Art & Crafts,25,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-23,40,40,Maven Toys Toluca 2,Toluca,Commercial,28,28,Playfoam,Art & Crafts,0,OUT_OF_STOCK,1,1,1.0,1.0,7.0,7.0
2023-08-17,40,40,Maven Toys Toluca 2,Toluca,Commercial,29,29,Plush Pony,Toys,1,LOW_STOCK,0,1,0.0,1.0,11.0,11.0
2023-09-14,40,40,Maven Toys Toluca 2,Toluca,Commercial,30,30,Rubik's Cube,Games,28,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-30,40,40,Maven Toys Toluca 2,Toluca,Commercial,31,31,Splash Balls,Sports & Outdoors,5,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-08-30,40,40,Maven Toys Toluca 2,Toluca,Commercial,32,32,Supersoaker Water Gun,Sports & Outdoors,7,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-08-04,40,40,Maven Toys Toluca 2,Toluca,Commercial,33,33,Teddy Bear,Toys,16,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-08-08,40,40,Maven Toys Toluca 2,Toluca,Commercial,34,34,Toy Robot,Electronics,5,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-02-07,40,40,Maven Toys Toluca 2,Toluca,Commercial,35,35,Uno Card Game,Games,0,unknown,1,1,0.0,0.0,4.0,4.0
2023-09-18,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,1,1,Action Figure,Toys,21,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-28,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,2,2,Animal Figures,Toys,19,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-24,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,3,3,Barrel O' Slime,Art & Crafts,63,HIGH_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-28,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,4,4,Chutes & Ladders,Games,0,OUT_OF_STOCK,1,1,1.0,1.0,3.0,3.0
2023-09-25,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,5,5,Classic Dominoes,Games,8,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-30,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,6,6,Colorbuds,Electronics,7,LOW_STOCK,0,1,0.0,1.0,8.0,8.0
2023-09-17,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,7,7,Dart Gun,Sports & Outdoors,14,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-25,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,8,8,Deck Of Cards,Games,32,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-24,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,9,9,Dino Egg,Toys,18,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-29,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,10,10,Dinosaur Figures,Toys,94,HIGH_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-30,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,11,11,Etch A Sketch,Art & Crafts,0,OUT_OF_STOCK,1,1,1.0,1.0,10.0,10.0
2023-08-09,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,12,12,Foam Disk Launcher,Sports & Outdoors,19,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-17,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,13,13,Gamer Headphones,Electronics,6,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-18,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,14,14,Glass Marbles,Games,6,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-29,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,15,15,Hot Wheels 5-Pack,Toys,6,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-08-31,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,16,16,Jenga,Games,17,NORMAL_STOCK,0,0,0.0,0.0,7.0,7.0
2023-09-29,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,17,17,Kids Makeup Kit,Art & Crafts,3,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-30,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,18,18,Lego Bricks,Toys,9,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-30,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,19,19,Magic Sand,Art & Crafts,100,HIGH_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-04,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,20,20,Mini Basketball Hoop,Sports & Outdoors,17,NORMAL_STOCK,0,0,0.0,0.0,16.0,16.0
2023-09-22,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,21,21,Mini Ping Pong Set,Sports & Outdoors,29,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-29,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,22,22,Monopoly,Games,9,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-08-27,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,23,23,Mr. Potatohead,Toys,19,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,24,24,Nerf Gun,Sports & Outdoors,4,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-29,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,25,25,Playdoh Can,Art & Crafts,19,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-14,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,26,26,Playdoh Playset,Art & Crafts,2,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-18,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,27,27,Playdoh Toolkit,Art & Crafts,25,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-28,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,28,28,Playfoam,Art & Crafts,0,OUT_OF_STOCK,1,1,1.0,1.0,7.0,7.0
2023-09-27,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,29,29,Plush Pony,Toys,0,OUT_OF_STOCK,1,1,1.0,1.0,11.0,11.0
2023-09-16,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,30,30,Rubik's Cube,Games,74,HIGH_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-26,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,31,31,Splash Balls,Sports & Outdoors,18,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-07-21,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,29,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-08,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,33,33,Teddy Bear,Toys,13,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-06-27,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,34,34,Toy Robot,Electronics,15,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-28,41,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,35,35,Uno Card Game,Games,10,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-29,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,1,1,Action Figure,Toys,8,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-25,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,2,2,Animal Figures,Toys,10,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-23,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,3,3,Barrel O' Slime,Art & Crafts,32,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-07,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,4,4,Chutes & Ladders,Games,11,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-08-24,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,5,5,Classic Dominoes,Games,12,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-27,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,6,6,Colorbuds,Electronics,29,NORMAL_STOCK,0,0,0.0,0.0,8.0,8.0
2023-08-17,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,7,7,Dart Gun,Sports & Outdoors,7,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-30,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,8,8,Deck Of Cards,Games,54,HIGH_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-28,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,9,9,Dino Egg,Toys,30,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-19,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,10,10,Dinosaur Figures,Toys,39,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-07-27,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,11,11,Etch A Sketch,Art & Crafts,20,NORMAL_STOCK,0,0,0.0,0.0,10.0,10.0
2023-09-21,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,12,12,Foam Disk Launcher,Sports & Outdoors,10,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-27,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,13,13,Gamer Headphones,Electronics,7,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-14,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,14,14,Glass Marbles,Games,13,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-26,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,15,15,Hot Wheels 5-Pack,Toys,3,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-29,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,16,16,Jenga,Games,0,OUT_OF_STOCK,1,1,1.0,1.0,7.0,7.0
2023-09-03,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,17,17,Kids Makeup Kit,Art & Crafts,11,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-25,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,18,18,Lego Bricks,Toys,21,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,19,19,Magic Sand,Art & Crafts,44,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-07-04,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,20,20,Mini Basketball Hoop,Sports & Outdoors,8,LOW_STOCK,0,1,0.0,1.0,16.0,16.0
2023-08-09,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,21,21,Mini Ping Pong Set,Sports & Outdoors,69,HIGH_STOCK,0,0,0.0,0.0,3.0,3.0
2023-08-16,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,22,22,Monopoly,Games,7,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-07-10,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,23,23,Mr. Potatohead,Toys,31,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-17,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,24,24,Nerf Gun,Sports & Outdoors,69,HIGH_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,25,25,Playdoh Can,Art & Crafts,46,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-11,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,26,26,Playdoh Playset,Art & Crafts,18,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-08-31,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,27,27,Playdoh Toolkit,Art & Crafts,23,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-22,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,28,28,Playfoam,Art & Crafts,0,OUT_OF_STOCK,1,1,1.0,1.0,7.0,7.0
2023-08-26,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,29,29,Plush Pony,Toys,35,NORMAL_STOCK,0,0,0.0,0.0,11.0,11.0
2023-09-29,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,30,30,Rubik's Cube,Games,9,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-27,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,31,31,Splash Balls,Sports & Outdoors,11,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-07-05,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,32,32,Supersoaker Water Gun,Sports & Outdoors,4,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-03,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,33,33,Teddy Bear,Toys,18,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-06-14,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,34,34,Toy Robot,Electronics,34,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-07-29,42,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,35,35,Uno Card Game,Games,13,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-16,43,43,Maven Toys Durango 1,Durango,Downtown,1,1,Action Figure,Toys,24,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-28,43,43,Maven Toys Durango 1,Durango,Downtown,2,2,Animal Figures,Toys,8,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-24,43,43,Maven Toys Durango 1,Durango,Downtown,3,3,Barrel O' Slime,Art & Crafts,20,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-28,43,43,Maven Toys Durango 1,Durango,Downtown,6,6,Colorbuds,Electronics,18,NORMAL_STOCK,0,0,0.0,0.0,8.0,8.0
2023-09-08,43,43,Maven Toys Durango 1,Durango,Downtown,7,7,Dart Gun,Sports & Outdoors,25,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-29,43,43,Maven Toys Durango 1,Durango,Downtown,8,8,Deck Of Cards,Games,71,HIGH_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-29,43,43,Maven Toys Durango 1,Durango,Downtown,9,9,Dino Egg,Toys,4,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-09-25,43,43,Maven Toys Durango 1,Durango,Downtown,10,10,Dinosaur Figures,Toys,49,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-14,43,43,Maven Toys Durango 1,Durango,Downtown,11,11,Etch A Sketch,Art & Crafts,3,LOW_STOCK,0,1,0.0,1.0,10.0,10.0
2023-09-29,43,43,Maven Toys Durango 1,Durango,Downtown,12,12,Foam Disk Launcher,Sports & Outdoors,3,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-24,43,43,Maven Toys Durango 1,Durango,Downtown,13,13,Gamer Headphones,Electronics,12,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-08-19,43,43,Maven Toys Durango 1,Durango,Downtown,14,14,Glass Marbles,Games,16,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-21,43,43,Maven Toys Durango 1,Durango,Downtown,15,15,Hot Wheels 5-Pack,Toys,10,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-13,43,43,Maven Toys Durango 1,Durango,Downtown,16,16,Jenga,Games,0,unknown,1,1,0.0,0.0,7.0,7.0
2023-09-30,43,43,Maven Toys Durango 1,Durango,Downtown,17,17,Kids Makeup Kit,Art & Crafts,18,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-21,43,43,Maven Toys Durango 1,Durango,Downtown,18,18,Lego Bricks,Toys,16,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,43,43,Maven Toys Durango 1,Durango,Downtown,19,19,Magic Sand,Art & Crafts,17,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-22,43,43,Maven Toys Durango 1,Durango,Downtown,21,21,Mini Ping Pong Set,Sports & Outdoors,9,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-28,43,43,Maven Toys Durango 1,Durango,Downtown,23,23,Mr. Potatohead,Toys,2,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-30,43,43,Maven Toys Durango 1,Durango,Downtown,24,24,Nerf Gun,Sports & Outdoors,16,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,43,43,Maven Toys Durango 1,Durango,Downtown,25,25,Playdoh Can,Art & Crafts,55,HIGH_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-29,43,43,Maven Toys Durango 1,Durango,Downtown,26,26,Playdoh Playset,Art & Crafts,6,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-30,43,43,Maven Toys Durango 1,Durango,Downtown,27,27,Playdoh Toolkit,Art & Crafts,29,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-21,43,43,Maven Toys Durango 1,Durango,Downtown,28,28,Playfoam,Art & Crafts,4,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-08-20,43,43,Maven Toys Durango 1,Durango,Downtown,29,29,Plush Pony,Toys,9,LOW_STOCK,0,1,0.0,1.0,11.0,11.0
2023-09-24,43,43,Maven Toys Durango 1,Durango,Downtown,30,30,Rubik's Cube,Games,14,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-15,43,43,Maven Toys Durango 1,Durango,Downtown,31,31,Splash Balls,Sports & Outdoors,18,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-08-01,43,43,Maven Toys Durango 1,Durango,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,38,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-08-14,43,43,Maven Toys Durango 1,Durango,Downtown,33,33,Teddy Bear,Toys,5,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-08-18,43,43,Maven Toys Durango 1,Durango,Downtown,34,34,Toy Robot,Electronics,7,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-28,44,44,Maven Toys Puebla 3,Puebla,Residential,1,1,Action Figure,Toys,0,OUT_OF_STOCK,1,1,1.0,1.0,6.0,6.0
2023-09-22,44,44,Maven Toys Puebla 3,Puebla,Residential,2,2,Animal Figures,Toys,4,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-29,44,44,Maven Toys Puebla 3,Puebla,Residential,3,3,Barrel O' Slime,Art & Crafts,19,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-08-30,44,44,Maven Toys Puebla 3,Puebla,Residential,5,5,Classic Dominoes,Games,14,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-28,44,44,Maven Toys Puebla 3,Puebla,Residential,6,6,Colorbuds,Electronics,2,LOW_STOCK,0,1,0.0,1.0,8.0,8.0
2023-09-28,44,44,Maven Toys Puebla 3,Puebla,Residential,7,7,Dart Gun,Sports & Outdoors,17,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-29,44,44,Maven Toys Puebla 3,Puebla,Residential,8,8,Deck Of Cards,Games,33,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-29,44,44,Maven Toys Puebla 3,Puebla,Residential,10,10,Dinosaur Figures,Toys,41,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-26,44,44,Maven Toys Puebla 3,Puebla,Residential,11,11,Etch A Sketch,Art & Crafts,0,OUT_OF_STOCK,1,1,1.0,1.0,10.0,10.0
2023-09-25,44,44,Maven Toys Puebla 3,Puebla,Residential,14,14,Glass Marbles,Games,7,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-25,44,44,Maven Toys Puebla 3,Puebla,Residential,15,15,Hot Wheels 5-Pack,Toys,4,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-03-28,44,44,Maven Toys Puebla 3,Puebla,Residential,16,16,Jenga,Games,3,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-09-28,44,44,Maven Toys Puebla 3,Puebla,Residential,17,17,Kids Makeup Kit,Art & Crafts,10,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-29,44,44,Maven Toys Puebla 3,Puebla,Residential,18,18,Lego Bricks,Toys,117,HIGH_STOCK,0,0,0.0,0.0,5.0,5.0
2023-03-24,44,44,Maven Toys Puebla 3,Puebla,Residential,23,23,Mr. Potatohead,Toys,0,unknown,1,1,0.0,0.0,5.0,5.0
