date,product_key,product_id,product_name,product_category,units,revenue,gross_profit,unit_margin,product_margin
2023-05-05,1,1,Action Figure,Toys,147,2350.53,882.0,6.0,6.0
2023-05-05,2,2,Animal Figures,Toys,42,545.58,126.0,3.0,3.0
2023-05-05,3,3,Barrel O' Slime,Art & Crafts,407,1623.93,814.0,2.0,2.0
2023-05-05,6,6,Colorbuds,Electronics,131,1963.69,1048.0,8.0,8.0
2023-05-05,7,7,Dart Gun,Sports & Outdoors,45,719.55,180.0,4.0,4.0
2023-05-05,8,8,Deck Of Cards,Games,153,1069.47,459.0,3.0,3.0
2023-05-05,9,9,Dino Egg,Toys,80,879.2,80.0,1.0,1.0
2023-05-05,10,10,Dinosaur Figures,Toys,25,374.75,100.0,4.0,4.0
2023-05-05,11,11,Etch A Sketch,Art & Crafts,13,272.87,130.0,10.0,10.0
2023-05-05,12,12,Foam Disk Launcher,Sports & Outdoors,41,491.59000000000003,123.0,3.0,3.0
2023-05-05,13,13,Gamer Headphones,Electronics,33,692.67,198.0,6.0,6.0
2023-05-05,14,14,Glass Marbles,Games,47,516.53,235.0,5.0,5.0
2023-05-05,15,15,Hot Wheels 5-Pack,Toys,67,401.33000000000004,134.0,2.0,2.0
2023-05-05,16,16,Jenga,Games,41,409.59,287.0,7.0,7.0
2023-05-05,17,17,Kids Makeup Kit,Art & Crafts,46,919.54,276.0,6.0,6.0
2023-05-05,18,18,Lego Bricks,Toys,90,3599.1000000000004,450.0,5.0,5.0
2023-05-05,19,19,Magic Sand,Art & Crafts,159,2542.41,318.0,2.0,2.0
2023-05-05,21,21,Mini Ping Pong Set,Sports & Outdoors,95,949.0500000000001,285.0,3.0,3.0
2023-05-05,23,23,Mr. Potatohead,Toys,37,369.63,185.0,5.0,5.0
2023-05-05,24,24,Nerf Gun,Sports & Outdoors,76,1519.2399999999998,380.0,5.0,5.0
2023-05-05,25,25,Playdoh Can,Art & Crafts,291,870.09,291.0,1.0,1.0
2023-05-05,27,27,Playdoh Toolkit,Art & Crafts,34,169.66,34.0,1.0,1.0
2023-05-05,29,29,Plush Pony,Toys,31,619.6899999999999,341.0,11.0,11.0
2023-05-05,30,30,Rubik's Cube,Games,81,1619.1899999999998,162.0,2.0,2.0
2023-05-05,31,31,Splash Balls,Sports & Outdoors,148,1330.52,148.0,1.0,1.0
2023-05-05,32,32,Supersoaker Water Gun,Sports & Outdoors,39,584.61,117.0,3.0,3.0
2023-05-05,34,34,Toy Robot,Electronics,27,701.7299999999999,135.0,5.0,5.0
2023-05-06,1,1,Action Figure,Toys,129,2062.71,774.0,6.0,6.0
2023-05-06,2,2,Animal Figures,Toys,44,571.5600000000001,132.0,3.0,3.0
2023-05-06,3,3,Barrel O' Slime,Art & Crafts,402,1603.98,804.0,2.0,2.0
2023-05-06,4,4,Chutes & Ladders,Games,7,90.93,21.0,3.0,3.0
2023-05-06,5,5,Classic Dominoes,Games,10,99.9,20.0,2.0,2.0
2023-05-06,6,6,Colorbuds,Electronics,107,1603.93,856.0,8.0,8.0
2023-05-06,7,7,Dart Gun,Sports & Outdoors,57,911.43,228.0,4.0,4.0
2023-05-06,8,8,Deck Of Cards,Games,291,2034.0900000000001,873.0,3.0,3.0
2023-05-06,9,9,Dino Egg,Toys,132,1450.68,132.0,1.0,1.0
2023-05-06,10,10,Dinosaur Figures,Toys,89,1334.1100000000001,356.0,4.0,4.0
2023-05-06,11,11,Etch A Sketch,Art & Crafts,51,1070.49,510.0,10.0,10.0
2023-05-06,12,12,Foam Disk Launcher,Sports & Outdoors,41,491.59000000000003,123.0,3.0,3.0
2023-05-06,13,13,Gamer Headphones,Electronics,28,587.7199999999999,168.0,6.0,6.0
2023-05-06,14,14,Glass Marbles,Games,53,582.47,265.0,5.0,5.0
2023-05-06,15,15,Hot Wheels 5-Pack,Toys,87,521.13,174.0,2.0,2.0
2023-05-06,16,16,Jenga,Games,8,79.92,56.0,7.0,7.0
2023-05-06,17,17,Kids Makeup Kit,Art & Crafts,50,999.4999999999999,300.0,6.0,6.0
2023-05-06,18,18,Lego Bricks,Toys,195,7798.05,975.0,5.0,5.0
2023-05-06,19,19,Magic Sand,Art & Crafts,333,5324.67,666.0,2.0,2.0
2023-05-06,20,20,Mini Basketball Hoop,Sports & Outdoors,39,974.6099999999999,624.0,16.0,16.0
2023-05-06,21,21,Mini Ping Pong Set,Sports & Outdoors,108,1078.92,324.0,3.0,3.0
2023-05-06,23,23,Mr. Potatohead,Toys,9,89.91,45.0,5.0,5.0
2023-05-06,24,24,Nerf Gun,Sports & Outdoors,37,739.63,185.0,5.0,5.0
2023-05-06,25,25,Playdoh Can,Art & Crafts,362,1082.38,362.0,1.0,1.0
2023-05-06,26,26,Playdoh Playset,Art & Crafts,6,149.94,24.0,4.0,4.0
2023-05-06,27,27,Playdoh Toolkit,Art & Crafts,12,59.88,12.0,1.0,1.0
2023-05-06,29,29,Plush Pony,Toys,19,379.80999999999995,209.0,11.0,11.0
2023-05-06,30,30,Rubik's Cube,Games,128,2558.72,256.0,2.0,2.0
2023-05-06,31,31,Splash Balls,Sports & Outdoors,115,1033.85,115.0,1.0,1.0
2023-05-06,32,32,Supersoaker Water Gun,Sports & Outdoors,38,569.62,114.0,3.0,3.0
2023-05-06,33,33,Teddy Bear,Toys,43,558.57,86.0,2.0,2.0
2023-05-06,35,35,Uno Card Game,Games,11,87.89,44.0,4.0,4.0
2023-05-07,1,1,Action Figure,Toys,41,655.59,246.0,6.0,6.0
2023-05-07,2,2,Animal Figures,Toys,35,454.65000000000003,105.0,3.0,3.0
2023-05-07,3,3,Barrel O' Slime,Art & Crafts,198,790.02,396.0,2.0,2.0
2023-05-07,6,6,Colorbuds,Electronics,38,569.62,304.0,8.0,8.0
2023-05-07,7,7,Dart Gun,Sports & Outdoors,91,1455.09,364.0,4.0,4.0
2023-05-07,8,8,Deck Of Cards,Games,151,1055.49,453.0,3.0,3.0
2023-05-07,9,9,Dino Egg,Toys,65,714.35,65.0,1.0,1.0
2023-05-07,10,10,Dinosaur Figures,Toys,63,944.37,252.0,4.0,4.0
2023-05-07,11,11,Etch A Sketch,Art & Crafts,39,818.6099999999999,390.0,10.0,10.0
2023-05-07,12,12,Foam Disk Launcher,Sports & Outdoors,55,659.45,165.0,3.0,3.0
2023-05-07,13,13,Gamer Headphones,Electronics,108,2266.92,648.0,6.0,6.0
2023-05-07,14,14,Glass Marbles,Games,40,439.6,200.0,5.0,5.0
2023-05-07,15,15,Hot Wheels 5-Pack,Toys,11,65.89,22.0,2.0,2.0
2023-05-07,16,16,Jenga,Games,15,149.85,105.0,7.0,7.0
2023-05-07,17,17,Kids Makeup Kit,Art & Crafts,12,239.88,72.0,6.0,6.0
2023-05-07,18,18,Lego Bricks,Toys,64,2559.36,320.0,5.0,5.0
2023-05-07,19,19,Magic Sand,Art & Crafts,99,1583.01,198.0,2.0,2.0
2023-05-07,21,21,Mini Ping Pong Set,Sports & Outdoors,23,229.77,69.0,3.0,3.0
2023-05-07,23,23,Mr. Potatohead,Toys,6,59.94,30.0,5.0,5.0
2023-05-07,24,24,Nerf Gun,Sports & Outdoors,123,2458.77,615.0,5.0,5.0
2023-05-07,25,25,Playdoh Can,Art & Crafts,114,340.86,114.0,1.0,1.0
2023-05-07,26,26,Playdoh Playset,Art & Crafts,9,224.91,36.0,4.0,4.0
2023-05-07,27,27,Playdoh Toolkit,Art & Crafts,24,119.76,24.0,1.0,1.0
2023-05-07,29,29,Plush Pony,Toys,21,419.78999999999996,231.0,11.0,11.0
2023-05-07,30,30,Rubik's Cube,Games,30,599.6999999999999,60.0,2.0,2.0
2023-05-07,31,31,Splash Balls,Sports & Outdoors,69,620.31,69.0,1.0,1.0
2023-05-07,34,34,Toy Robot,Electronics,8,207.92,40.0,5.0,5.0
2023-05-08,1,1,Action Figure,Toys,43,687.57,258.0,6.0,6.0
2023-05-08,2,2,Animal Figures,Toys,28,363.72,84.0,3.0,3.0
2023-05-08,3,3,Barrel O' Slime,Art & Crafts,137,546.63,274.0,2.0,2.0
2023-05-08,5,5,Classic Dominoes,Games,10,99.9,20.0,2.0,2.0
2023-05-08,6,6,Colorbuds,Electronics,55,824.45,440.0,8.0,8.0
2023-05-08,7,7,Dart Gun,Sports & Outdoors,18,287.82,72.0,4.0,4.0
2023-05-08,8,8,Deck Of Cards,Games,38,265.62,114.0,3.0,3.0
2023-05-08,9,9,Dino Egg,Toys,68,747.32,68.0,1.0,1.0
2023-05-08,10,10,Dinosaur Figures,Toys,9,134.91,36.0,4.0,4.0
2023-05-08,11,11,Etch A Sketch,Art & Crafts,7,146.92999999999998,70.0,10.0,10.0
2023-05-08,12,12,Foam Disk Launcher,Sports & Outdoors,18,215.82,54.0,3.0,3.0
2023-05-08,13,13,Gamer Headphones,Electronics,28,587.7199999999999,168.0,6.0,6.0
2023-05-08,14,14,Glass Marbles,Games,1,10.99,5.0,5.0,5.0
2023-05-08,15,15,Hot Wheels 5-Pack,Toys,7,41.93,14.0,2.0,2.0
2023-05-08,16,16,Jenga,Games,10,99.9,70.0,7.0,7.0
2023-05-08,17,17,Kids Makeup Kit,Art & Crafts,25,499.74999999999994,150.0,6.0,6.0
2023-05-08,18,18,Lego Bricks,Toys,48,1919.52,240.0,5.0,5.0
2023-05-08,19,19,Magic Sand,Art & Crafts,96,1535.04,192.0,2.0,2.0
2023-05-08,21,21,Mini Ping Pong Set,Sports & Outdoors,47,469.53000000000003,141.0,3.0,3.0
2023-05-08,22,22,Monopoly,Games,10,199.89999999999998,60.0,6.0,6.0
2023-05-08,23,23,Mr. Potatohead,Toys,18,179.82,90.0,5.0,5.0
2023-05-08,24,24,Nerf Gun,Sports & Outdoors,99,1979.0099999999998,495.0,5.0,5.0
2023-05-08,25,25,Playdoh Can,Art & Crafts,175,523.25,175.0,1.0,1.0
2023-05-08,26,26,Playdoh Playset,Art & Crafts,2,49.98,8.0,4.0,4.0
2023-05-08,27,27,Playdoh Toolkit,Art & Crafts,50,249.5,50.0,1.0,1.0
2023-05-08,29,29,Plush Pony,Toys,27,539.7299999999999,297.0,11.0,11.0
2023-05-08,30,30,Rubik's Cube,Games,85,1699.1499999999999,170.0,2.0,2.0
2023-05-08,31,31,Splash Balls,Sports & Outdoors,43,386.57,43.0,1.0,1.0
2023-05-09,1,1,Action Figure,Toys,76,1215.24,456.0,6.0,6.0
2023-05-09,2,2,Animal Figures,Toys,72,935.28,216.0,3.0,3.0
2023-05-09,3,3,Barrel O' Slime,Art & Crafts,197,786.0300000000001,394.0,2.0,2.0
2023-05-09,5,5,Classic Dominoes,Games,31,309.69,62.0,2.0,2.0
2023-05-09,6,6,Colorbuds,Electronics,25,374.75,200.0,8.0,8.0
2023-05-09,7,7,Dart Gun,Sports & Outdoors,11,175.89000000000001,44.0,4.0,4.0
2023-05-09,8,8,Deck Of Cards,Games,87,608.13,261.0,3.0,3.0
2023-05-09,9,9,Dino Egg,Toys,83,912.17,83.0,1.0,1.0
2023-05-09,10,10,Dinosaur Figures,Toys,19,284.81,76.0,4.0,4.0
2023-05-09,11,11,Etch A Sketch,Art & Crafts,53,1112.47,530.0,10.0,10.0
2023-05-09,12,12,Foam Disk Launcher,Sports & Outdoors,64,767.36,192.0,3.0,3.0
2023-05-09,13,13,Gamer Headphones,Electronics,31,650.6899999999999,186.0,6.0,6.0
2023-05-09,14,14,Glass Marbles,Games,58,637.42,290.0,5.0,5.0
2023-05-09,15,15,Hot Wheels 5-Pack,Toys,43,257.57,86.0,2.0,2.0
2023-05-09,16,16,Jenga,Games,12,119.88,84.0,7.0,7.0
2023-05-09,17,17,Kids Makeup Kit,Art & Crafts,10,199.89999999999998,60.0,6.0,6.0
2023-05-09,18,18,Lego Bricks,Toys,28,1119.72,140.0,5.0,5.0
2023-05-09,19,19,Magic Sand,Art & Crafts,230,3677.7,460.0,2.0,2.0
2023-05-09,21,21,Mini Ping Pong Set,Sports & Outdoors,24,239.76,72.0,3.0,3.0
2023-05-09,24,24,Nerf Gun,Sports & Outdoors,71,1419.29,355.0,5.0,5.0
2023-05-09,25,25,Playdoh Can,Art & Crafts,189,565.11,189.0,1.0,1.0
2023-05-09,27,27,Playdoh Toolkit,Art & Crafts,36,179.64000000000001,36.0,1.0,1.0
2023-05-09,29,29,Plush Pony,Toys,3,59.97,33.0,11.0,11.0
2023-05-09,30,30,Rubik's Cube,Games,16,319.84,32.0,2.0,2.0
2023-05-09,31,31,Splash Balls,Sports & Outdoors,25,224.75,25.0,1.0,1.0
2023-05-09,32,32,Supersoaker Water Gun,Sports & Outdoors,26,389.74,78.0,3.0,3.0
2023-05-09,33,33,Teddy Bear,Toys,3,38.97,6.0,2.0,2.0
2023-05-09,34,34,Toy Robot,Electronics,23,597.77,115.0,5.0,5.0
2023-05-10,1,1,Action Figure,Toys,39,623.61,234.0,6.0,6.0
2023-05-10,2,2,Animal Figures,Toys,107,1389.93,321.0,3.0,3.0
2023-05-10,3,3,Barrel O' Slime,Art & Crafts,239,953.61,478.0,2.0,2.0
2023-05-10,4,4,Chutes & Ladders,Games,17,220.83,51.0,3.0,3.0
2023-05-10,6,6,Colorbuds,Electronics,66,989.34,528.0,8.0,8.0
2023-05-10,7,7,Dart Gun,Sports & Outdoors,37,591.63,148.0,4.0,4.0
2023-05-10,8,8,Deck Of Cards,Games,106,740.94,318.0,3.0,3.0
2023-05-10,9,9,Dino Egg,Toys,166,1824.34,166.0,1.0,1.0
2023-05-10,10,10,Dinosaur Figures,Toys,26,389.74,104.0,4.0,4.0
2023-05-10,11,11,Etch A Sketch,Art & Crafts,9,188.91,90.0,10.0,10.0
2023-05-10,12,12,Foam Disk Launcher,Sports & Outdoors,49,587.51,147.0,3.0,3.0
2023-05-10,13,13,Gamer Headphones,Electronics,28,587.7199999999999,168.0,6.0,6.0
2023-05-10,14,14,Glass Marbles,Games,101,1109.99,505.0,5.0,5.0
2023-05-10,15,15,Hot Wheels 5-Pack,Toys,23,137.77,46.0,2.0,2.0
2023-05-10,16,16,Jenga,Games,38,379.62,266.0,7.0,7.0
2023-05-10,17,17,Kids Makeup Kit,Art & Crafts,69,1379.31,414.0,6.0,6.0
2023-05-10,18,18,Lego Bricks,Toys,76,3039.2400000000002,380.0,5.0,5.0
2023-05-10,19,19,Magic Sand,Art & Crafts,149,2382.51,298.0,2.0,2.0
2023-05-10,20,20,Mini Basketball Hoop,Sports & Outdoors,7,174.92999999999998,112.0,16.0,16.0
2023-05-10,21,21,Mini Ping Pong Set,Sports & Outdoors,17,169.83,51.0,3.0,3.0
2023-05-10,22,22,Monopoly,Games,16,319.84,96.0,6.0,6.0
2023-05-10,23,23,Mr. Potatohead,Toys,15,149.85,75.0,5.0,5.0
2023-05-10,24,24,Nerf Gun,Sports & Outdoors,139,2778.6099999999997,695.0,5.0,5.0
2023-05-10,25,25,Playdoh Can,Art & Crafts,153,457.47,153.0,1.0,1.0
2023-05-10,26,26,Playdoh Playset,Art & Crafts,18,449.82,72.0,4.0,4.0
2023-05-10,27,27,Playdoh Toolkit,Art & Crafts,44,219.56,44.0,1.0,1.0
2023-05-10,29,29,Plush Pony,Toys,10,199.89999999999998,110.0,11.0,11.0
2023-05-10,30,30,Rubik's Cube,Games,61,1219.3899999999999,122.0,2.0,2.0
2023-05-10,31,31,Splash Balls,Sports & Outdoors,105,943.95,105.0,1.0,1.0
2023-05-10,32,32,Supersoaker Water Gun,Sports & Outdoors,5,74.95,15.0,3.0,3.0
2023-05-10,33,33,Teddy Bear,Toys,59,766.41,118.0,2.0,2.0
2023-05-10,34,34,Toy Robot,Electronics,1,25.99,5.0,5.0,5.0
2023-05-11,1,1,Action Figure,Toys,106,1694.94,636.0,6.0,6.0
2023-05-11,2,2,Animal Figures,Toys,99,1286.01,297.0,3.0,3.0
2023-05-11,3,3,Barrel O' Slime,Art & Crafts,162,646.38,324.0,2.0,2.0
2023-05-11,4,4,Chutes & Ladders,Games,17,220.83,51.0,3.0,3.0
2023-05-11,6,6,Colorbuds,Electronics,137,2053.63,1096.0,8.0,8.0
2023-05-11,7,7,Dart Gun,Sports & Outdoors,44,703.5600000000001,176.0,4.0,4.0
2023-05-11,8,8,Deck Of Cards,Games,43,300.57,129.0,3.0,3.0
2023-05-11,9,9,Dino Egg,Toys,33,362.67,33.0,1.0,1.0
2023-05-11,10,10,Dinosaur Figures,Toys,31,464.69,124.0,4.0,4.0
2023-05-11,11,11,Etch A Sketch,Art & Crafts,23,482.77,230.0,10.0,10.0
2023-05-11,12,12,Foam Disk Launcher,Sports & Outdoors,69,827.31,207.0,3.0,3.0
2023-05-11,13,13,Gamer Headphones,Electronics,65,1364.35,390.0,6.0,6.0
2023-05-11,14,14,Glass Marbles,Games,51,560.49,255.0,5.0,5.0
2023-05-11,15,15,Hot Wheels 5-Pack,Toys,20,119.80000000000001,40.0,2.0,2.0
2023-05-11,16,16,Jenga,Games,31,309.69,217.0,7.0,7.0
2023-05-11,17,17,Kids Makeup Kit,Art & Crafts,46,919.54,276.0,6.0,6.0
2023-05-11,18,18,Lego Bricks,Toys,191,7638.09,955.0,5.0,5.0
2023-05-11,19,19,Magic Sand,Art & Crafts,188,3006.12,376.0,2.0,2.0
2023-05-11,21,21,Mini Ping Pong Set,Sports & Outdoors,56,559.44,168.0,3.0,3.0
2023-05-11,23,23,Mr. Potatohead,Toys,34,339.66,170.0,5.0,5.0
2023-05-11,24,24,Nerf Gun,Sports & Outdoors,120,2398.7999999999997,600.0,5.0,5.0
2023-05-11,25,25,Playdoh Can,Art & Crafts,188,562.12,188.0,1.0,1.0
2023-05-11,26,26,Playdoh Playset,Art & Crafts,1,24.99,4.0,4.0,4.0
2023-05-11,27,27,Playdoh Toolkit,Art & Crafts,46,229.54000000000002,46.0,1.0,1.0
2023-05-11,30,30,Rubik's Cube,Games,64,1279.36,128.0,2.0,2.0
2023-05-11,31,31,Splash Balls,Sports & Outdoors,208,1869.92,208.0,1.0,1.0
2023-05-12,1,1,Action Figure,Toys,74,1183.26,444.0,6.0,6.0
2023-05-12,2,2,Animal Figures,Toys,66,857.34,198.0,3.0,3.0
2023-05-12,3,3,Barrel O' Slime,Art & Crafts,263,1049.3700000000001,526.0,2.0,2.0
2023-05-12,6,6,Colorbuds,Electronics,99,1484.01,792.0,8.0,8.0
2023-05-12,7,7,Dart Gun,Sports & Outdoors,14,223.86,56.0,4.0,4.0
2023-05-12,8,8,Deck Of Cards,Games,145,1013.5500000000001,435.0,3.0,3.0
2023-05-12,9,9,Dino Egg,Toys,243,2670.57,243.0,1.0,1.0
2023-05-12,10,10,Dinosaur Figures,Toys,73,1094.27,292.0,4.0,4.0
2023-05-12,11,11,Etch A Sketch,Art & Crafts,50,1049.5,500.0,10.0,10.0
2023-05-12,12,12,Foam Disk Launcher,Sports & Outdoors,101,1210.99,303.0,3.0,3.0
2023-05-12,13,13,Gamer Headphones,Electronics,26,545.74,156.0,6.0,6.0
2023-05-12,14,14,Glass Marbles,Games,65,714.35,325.0,5.0,5.0
2023-05-12,15,15,Hot Wheels 5-Pack,Toys,28,167.72,56.0,2.0,2.0
2023-05-12,16,16,Jenga,Games,42,419.58,294.0,7.0,7.0
2023-05-12,17,17,Kids Makeup Kit,Art & Crafts,118,2358.8199999999997,708.0,6.0,6.0
2023-05-12,18,18,Lego Bricks,Toys,70,2799.3,350.0,5.0,5.0
2023-05-12,19,19,Magic Sand,Art & Crafts,168,2686.32,336.0,2.0,2.0
2023-05-12,20,20,Mini Basketball Hoop,Sports & Outdoors,12,299.88,192.0,16.0,16.0
2023-05-12,21,21,Mini Ping Pong Set,Sports & Outdoors,256,2557.44,768.0,3.0,3.0
2023-05-12,22,22,Monopoly,Games,9,179.91,54.0,6.0,6.0
2023-05-12,23,23,Mr. Potatohead,Toys,33,329.67,165.0,5.0,5.0
2023-05-12,24,24,Nerf Gun,Sports & Outdoors,131,2618.6899999999996,655.0,5.0,5.0
2023-05-12,25,25,Playdoh Can,Art & Crafts,245,732.5500000000001,245.0,1.0,1.0
2023-05-12,26,26,Playdoh Playset,Art & Crafts,9,224.91,36.0,4.0,4.0
2023-05-12,27,27,Playdoh Toolkit,Art & Crafts,65,324.35,65.0,1.0,1.0
2023-05-12,29,29,Plush Pony,Toys,7,139.92999999999998,77.0,11.0,11.0
2023-05-12,30,30,Rubik's Cube,Games,134,2678.66,268.0,2.0,2.0
2023-05-12,31,31,Splash Balls,Sports & Outdoors,180,1618.2,180.0,1.0,1.0
2023-05-12,32,32,Supersoaker Water Gun,Sports & Outdoors,12,179.88,36.0,3.0,3.0
2023-05-12,33,33,Teddy Bear,Toys,38,493.62,76.0,2.0,2.0
2023-05-12,34,34,Toy Robot,Electronics,33,857.67,165.0,5.0,5.0
2023-05-13,1,1,Action Figure,Toys,78,1247.22,468.0,6.0,6.0
2023-05-13,2,2,Animal Figures,Toys,79,1026.21,237.0,3.0,3.0
2023-05-13,3,3,Barrel O' Slime,Art & Crafts,343,1368.5700000000002,686.0,2.0,2.0
2023-05-13,5,5,Classic Dominoes,Games,3,29.97,6.0,2.0,2.0
2023-05-13,6,6,Colorbuds,Electronics,49,734.51,392.0,8.0,8.0
2023-05-13,7,7,Dart Gun,Sports & Outdoors,48,767.52,192.0,4.0,4.0
2023-05-13,8,8,Deck Of Cards,Games,137,957.63,411.0,3.0,3.0
2023-05-13,9,9,Dino Egg,Toys,201,2208.99,201.0,1.0,1.0
2023-05-13,10,10,Dinosaur Figures,Toys,163,2443.37,652.0,4.0,4.0
2023-05-13,11,11,Etch A Sketch,Art & Crafts,43,902.5699999999999,430.0,10.0,10.0
2023-05-13,12,12,Foam Disk Launcher,Sports & Outdoors,63,755.37,189.0,3.0,3.0
2023-05-13,13,13,Gamer Headphones,Electronics,13,272.87,78.0,6.0,6.0
2023-05-13,14,14,Glass Marbles,Games,53,582.47,265.0,5.0,5.0
2023-05-13,15,15,Hot Wheels 5-Pack,Toys,32,191.68,64.0,2.0,2.0
2023-05-13,16,16,Jenga,Games,34,339.66,238.0,7.0,7.0
2023-05-13,17,17,Kids Makeup Kit,Art & Crafts,48,959.52,288.0,6.0,6.0
2023-05-13,18,18,Lego Bricks,Toys,208,8317.92,1040.0,5.0,5.0
2023-05-13,19,19,Magic Sand,Art & Crafts,325,5196.75,650.0,2.0,2.0
2023-05-13,21,21,Mini Ping Pong Set,Sports & Outdoors,85,849.15,255.0,3.0,3.0
2023-05-13,22,22,Monopoly,Games,5,99.94999999999999,30.0,6.0,6.0
2023-05-13,23,23,Mr. Potatohead,Toys,27,269.73,135.0,5.0,5.0
2023-05-13,24,24,Nerf Gun,Sports & Outdoors,44,879.56,220.0,5.0,5.0
2023-05-13,25,25,Playdoh Can,Art & Crafts,259,774.4100000000001,259.0,1.0,1.0
2023-05-13,26,26,Playdoh Playset,Art & Crafts,16,399.84,64.0,4.0,4.0
2023-05-13,27,27,Playdoh Toolkit,Art & Crafts,47,234.53,47.0,1.0,1.0
2023-05-13,29,29,Plush Pony,Toys,3,59.97,33.0,11.0,11.0
2023-05-13,30,30,Rubik's Cube,Games,190,3798.1,380.0,2.0,2.0
2023-05-13,31,31,Splash Balls,Sports & Outdoors,194,1744.06,194.0,1.0,1.0
2023-05-13,32,32,Supersoaker Water Gun,Sports & Outdoors,7,104.93,21.0,3.0,3.0
2023-05-13,33,33,Teddy Bear,Toys,3,38.97,6.0,2.0,2.0
2023-05-13,34,34,Toy Robot,Electronics,51,1325.49,255.0,5.0,5.0
2023-05-13,35,35,Uno Card Game,Games,4,31.96,16.0,4.0,4.0
2023-05-14,1,1,Action Figure,Toys,159,2542.41,954.0,6.0,6.0
2023-05-14,2,2,Animal Figures,Toys,35,454.65000000000003,105.0,3.0,3.0
2023-05-14,3,3,Barrel O' Slime,Art & Crafts,105,418.95000000000005,210.0,2.0,2.0
2023-05-14,5,5,Classic Dominoes,Games,15,149.85,30.0,2.0,2.0
2023-05-14,6,6,Colorbuds,Electronics,153,2293.47,1224.0,8.0,8.0
2023-05-14,7,7,Dart Gun,Sports & Outdoors,30,479.7,120.0,4.0,4.0
2023-05-14,8,8,Deck Of Cards,Games,83,580.17,249.0,3.0,3.0
2023-05-14,9,9,Dino Egg,Toys,176,1934.24,176.0,1.0,1.0
2023-05-14,10,10,Dinosaur Figures,Toys,79,1184.21,316.0,4.0,4.0
2023-05-14,11,11,Etch A Sketch,Art & Crafts,46,965.54,460.0,10.0,10.0
2023-05-14,12,12,Foam Disk Launcher,Sports & Outdoors,23,275.77,69.0,3.0,3.0
2023-05-14,13,13,Gamer Headphones,Electronics,18,377.82,108.0,6.0,6.0
2023-05-14,14,14,Glass Marbles,Games,98,1077.02,490.0,5.0,5.0
2023-05-14,15,15,Hot Wheels 5-Pack,Toys,15,89.85000000000001,30.0,2.0,2.0
2023-05-14,16,16,Jenga,Games,58,579.42,406.0,7.0,7.0
2023-05-14,17,17,Kids Makeup Kit,Art & Crafts,34,679.66,204.0,6.0,6.0
2023-05-14,18,18,Lego Bricks,Toys,24,959.76,120.0,5.0,5.0
2023-05-14,19,19,Magic Sand,Art & Crafts,271,4333.29,542.0,2.0,2.0
2023-05-14,21,21,Mini Ping Pong Set,Sports & Outdoors,49,489.51,147.0,3.0,3.0
2023-05-14,22,22,Monopoly,Games,10,199.89999999999998,60.0,6.0,6.0
2023-05-14,23,23,Mr. Potatohead,Toys,22,219.78,110.0,5.0,5.0
2023-05-14,24,24,Nerf Gun,Sports & Outdoors,70,1399.3,350.0,5.0,5.0
2023-05-14,25,25,Playdoh Can,Art & Crafts,204,609.96,204.0,1.0,1.0
2023-05-14,26,26,Playdoh Playset,Art & Crafts,8,199.92,32.0,4.0,4.0
2023-05-14,27,27,Playdoh Toolkit,Art & Crafts,20,99.80000000000001,20.0,1.0,1.0
2023-05-14,29,29,Plush Pony,Toys,23,459.77,253.0,11.0,11.0
2023-05-14,30,30,Rubik's Cube,Games,112,2238.8799999999997,224.0,2.0,2.0
2023-05-14,31,31,Splash Balls,Sports & Outdoors,92,827.08,92.0,1.0,1.0
2023-05-14,32,32,Supersoaker Water Gun,Sports & Outdoors,11,164.89000000000001,33.0,3.0,3.0
2023-05-14,34,34,Toy Robot,Electronics,11,285.89,55.0,5.0,5.0
2023-05-15,1,1,Action Figure,Toys,45,719.55,270.0,6.0,6.0
2023-05-15,2,2,Animal Figures,Toys,94,1221.06,282.0,3.0,3.0
2023-05-15,3,3,Barrel O' Slime,Art & Crafts,183,730.1700000000001,366.0,2.0,2.0
2023-05-15,4,4,Chutes & Ladders,Games,18,233.82,54.0,3.0,3.0
2023-05-15,6,6,Colorbuds,Electronics,77,1154.23,616.0,8.0,8.0
2023-05-15,7,7,Dart Gun,Sports & Outdoors,41,655.59,164.0,4.0,4.0
2023-05-15,8,8,Deck Of Cards,Games,126,880.74,378.0,3.0,3.0
2023-05-15,9,9,Dino Egg,Toys,48,527.52,48.0,1.0,1.0
2023-05-15,10,10,Dinosaur Figures,Toys,20,299.8,80.0,4.0,4.0
2023-05-15,11,11,Etch A Sketch,Art & Crafts,36,755.64,360.0,10.0,10.0
2023-05-15,12,12,Foam Disk Launcher,Sports & Outdoors,53,635.47,159.0,3.0,3.0
2023-05-15,13,13,Gamer Headphones,Electronics,37,776.63,222.0,6.0,6.0
2023-05-15,14,14,Glass Marbles,Games,80,879.2,400.0,5.0,5.0
2023-05-15,15,15,Hot Wheels 5-Pack,Toys,43,257.57,86.0,2.0,2.0
2023-05-15,16,16,Jenga,Games,5,49.95,35.0,7.0,7.0
2023-05-15,17,17,Kids Makeup Kit,Art & Crafts,46,919.54,276.0,6.0,6.0
2023-05-15,18,18,Lego Bricks,Toys,53,2119.4700000000003,265.0,5.0,5.0
2023-05-15,19,19,Magic Sand,Art & Crafts,305,4876.95,610.0,2.0,2.0
